Signature_name	Gene_list
Colon.J20.immune.Tcell.gd_cycling	ANP32B,ASF1B,ASPM,AURKB,BIRC5,CALM3,CARHSP1,CCL4,CCL5,CD247,CD7,CDT1,CENPF,CKS1B,COX8A,DEK,DTYMK,DUT,ENO1,EZH2,FANCI,FCER1G,FKBP1A,GSTP1,GTSE1,GZMA,H2AFV,H2AFX,H2AFY,H2AFZ,HMGB1,HMGB2,HMGN1,HMGN2,HNRNPAB,HOPX,IL2RB,KIF22,KIFC1,KLRD1,LCP1,LMNB1,MATK,MCM7,MKI67,NAP1L4,NKG7,NUCKS1,NUSAP1,PCNA,PTTG1,RAC2,RRM2,SLC25A5,SMC2,SMC4,SRSF10,SRSF2,SRSF3,STMN1,TK1,TMPO,TOP2A,TPI1,TPX2,TUBA1B,TUBB5,TYMS,UBE2C,UBE2T,UHRF1,YWHAH,YWHAQ,ZWINT
Colon.J20.immune.Tcell.tcm	CCR7,CD3D,CD3E,CD3G,CD7,EEF1G,GIMAP4,GIMAP7,IFITM1,LCK,LDHB,LEF1,LEPROTL1,LIMD2,LTB,MAL,NOSIP,PTPRCAP,RGS10,SELL,SLC2A3,TCF7,TLE5
Colon.J20.immune.Tcell.tfh	AP3M2,ARID5A,BATF,CD2,CD3D,CD3E,CH25H,CMTM8,GIMAP4,GIMAP7,ICOS,IFITM1,IKZF1,IL7R,ITK,KLRB1,LDHA,LPAR6,MAF,MTHFD2,NABP1,PTGER4,SFXN1,SLC2A3,SOCS1,SOCS3,STAT3,TCF7,UGP2
Colon.J20.immune.Tcell.th1	ADGRE5,ANXA1,CCL5,CD2,CD3D,CD3E,CD3G,CD40LG,CD96,CLEC2D,CRIP1,DOK2,DUSP2,ETS1,GATA3,GPR171,HCST,ID2,IL7R,JAML,KLRB1,LYAR,MYADM,PHLDA1,PTGER2,PTGER4,RGCC,RORA,RUNX3,S100A10,S100A4,SAMSN1,SYTL3,TNFAIP3,TTC39C,TUBA1A
Colon.J20.immune.Tcell.th17	ANXA1,CD2,CD3D,CD96,GPR171,GPR183,ID2,IL7R,KLRB1,MYADM,ODF2L,PDE4D,RORA,S100A4,SPOCK2,TNFAIP3
Colon.J20.immune.Tcell.treg	ARID5B,BATF,CCR7,CD2,CD247,CD3D,CD3E,CD3G,CD7,CTLA4,ETS1,FOXP3,FYN,GBP2,GIMAP7,ICA1,ICOS,IFITM1,IL6ST,IPCEF1,ITM2A,LCK,LEF1,MAGEH1,PBXIP1,PIK3IP1,RTKN2,SAMHD1,SELL,SESN3,SPOCK2,STAT3,TBC1D4,TIGIT,TOX
Colon.H18a.C.enterocyte_progenitor.early	SLC16A1
Colon.H18a.C.enterocyte_progenitor.late	ARHGEF39,AURKA,BIRC5,BUB1B,CCNA2,CCNB1,CDC20,CDC25C,CDCA3,CDKN3,CENPA,CENPE,CKAP2L,CKAP5,CMC2,CNIH4,FBXL8,GPSM2,HMMR,ID1,KIF22,KIF23,KIF4A,KNSTRN,MAD2L1,MELK,PIF1,PLK1,RBP7,SAPCD2,SPC24,SPC25,TACC3,TPX2,UBE2C
Colon.H18a.C.enterocyte	ABR,ACAA2,ACADM,ACP5,ACP6,ACTN4,ALAS1,ALDH9A1,ALDOB,APRT,ATP1A1,BAIAP2L1,BMP3,BPNT1,CASP1,CASP7,CCDC88C,CCS,CDH17,CKB,CORO2A,CST6,DECR1,DLST,DNPEP,ENO1,ERBB3,EZR,FAM160A1,FARP2,GGACT,GPI,GUCD1,HADH,HADHA,HSD17B4,IFNGR2,IL17RC,ITPK1,KIFC3,KLC4,LAD1,LPCAT3,LYPLA1,MARC2,MCU,MDH2,MVP,MYL12B,MYO1D,NET1,NIPSNAP3B,NLRP6,PCYT1A,PLD1,PRAP1,PROZ,PTTG1IP,PXDC1,RFK,RUFY3,SAR1B,SCP2,SFT2D2,SFXN1,SH3D21,SLC18B1,SLC22A1,SLC25A34,SLC34A2,SLC39A4,SPINT1,SQOR,SULT1D1,TAX1BP3,TBC1D14,TEP1,TFG,TMEM120A,TOR1AIP2,TSPAN15,TSTD1,TXNDC17
Colon.H18a.C.enteroendocrine	ADGB,ADGRF5,ADORA3,AKNA,AMBP,AP3B2,APBB1,BEX3,BTBD17,CACNA2D1,CARMIL3,CBFA2T2,CDK2AP1,CEP131,CERKL,CHD7,CHST11,CIDEA,CPLX1,CTIF,DNER,DOCK4,EFCAB1,EMB,FAM135A,FAM160A2,FAM43A,FFAR1,GALR1,GALR3,GATM,GHRL,GOLGA7B,GOLIM4,GPR119,HNRNPH3,HRH3,KIRREL2,KLHL31,KLHL32,LHX1,LYPD1,MAP9,MAPK15,MAPK8IP2,MAPKBP1,MARCH4,MARCKS,NEFM,NEK5,NEUROD2,PCP4L1,PDE1C,PKIA,PLK5,PNMA8A,PRKAR1B,PTPRN,PTPRU,PWWP3B,RAB31,RAB36,RAPGEF4,RASD1,RBFOX2,RIIAD1,RUFY2,SCN3A,SH2D5,SLC26A4,SLC35D3,SLC39A2,SLC8A1,SPHKAP,SPRED3,SSTR1,SSTR5,SYP,TEKT2,TH,TMEM106C,TMEM130,TMEM182,TOX3,TRIT1,TRPM2,TUBB3,UNC13A,ZC3H12C
Colon.H18a.C.goblet	ANK3,ANO7,ATF4,B3GNT3,BMP8A,C2CD2L,CALR,CAMSAP3,CANT1,CAPN7,CLTB,COPB1,COPG1,DCBLD2,DDOST,DNAJB11,EIF2AK4,ETNK1,FRY,GMDS,GNE,GOLGB1,GORASP2,GPR180,HM13,HOMER2,HSP90B1,ICK,IER3IP1,IFT20,JTB,KIF13A,KRTCAP2,MORF4L2,MSMO1,NUCB1,OST4,PACSIN1,PDIA4,PLAUR,PMM2,PPIB,PYROXD1,RAMP1,RELL1,RFC1,RPN1,RPN2,RRBP1,SEC22B,SEC23B,SEC61A1,SEC61G,SELENOF,SH3BGRL2,SH3PXD2A,SLC16A6,SLC1A5,SLC22A15,SLC22A23,SLC39A1,SMIM3,SPCS2,SPRYD3,SRM,SRP9,SSR1,SSR2,ST3GAL1,STK38L,SYNGR2,SYT7,SYVN1,TARS,TBRG1,TLNRD1,TM9SF2,TMBIM4,TMED2,TMEM183A,TMEM56,TNK2,TOM1L1,TPCN1,TULP4,TXNDC11,UFL1,UGGT1,UGP2,UTP11,YIF1B,YIPF3,YIPF5
Colon.H18a.C.paneth	ACOX2,ACVR1C,ANG2,APOC2,CD244,CLPS,COPZ2,DEFA24,DEFA5,DEFA6,DEFB1,DKK3,DLL3,FGFRL1,FZD9,GGH,HABP2,HAPLN4,HSPB8,INSRR,INTS6L,ITLN1,KLF15,LAMB1,LYZ2,MMP7,MPTX1,PLA2G2A,PLA2G2F,PNLIPRP1,PNLIPRP2,REG4,SAMD5,SLC16A7,SLC1A4,SLC30A2,SNTB1,SYNC,SYNE4,TENT5C,TESC,THBS1
Colon.H18a.C.stem	AFAP1L1,AGR3,APP,AQP1,AQP4,ARHGEF26,ARID5B,AXIN2,CA12,CASP12,CCDC3,CD14,CD44,CD81,CDCA7,CDK6,CLCA4,CLIC6,CSAD,CTTNBP2,DTX4,EFNA4,EPN3,ESRRG,ETFBKMT,ETV6,FAM115C,FAM13A,GRB7,HMGCS2,HTR4,IRF2BP2,ITGA1,JAML,KCNQ1,LAMB3,LANCL1,LCP1,LRIG1,LRP4,MECOM,MFGE8,MYO9A,NAP1L1,NFIA,NFIB,NGEF,NOXO1,NR2E3,NRG4,NRN1,PCDH8,PDXK,PHGDH,PHLPP1,PLS3,PRSS23,RASSF5,RGS12,RIN2,RNF32,RNF43,SDC4,SDSL,SESN3,SH3RF1,SHISA2,SIPA1L1,SLC12A2,SLC16A13,SLC19A2,SLC27A2,SLC28A2,SMOC2,TGIF1,TIFA,TNS3,UROD,VDR,WEE1,WFDC15B,YAP1,ZBTB38,ZFP36L1
Colon.H18a.C.tuft	ABCC3,ACSS2,AJUBA,ALKBH7,ANGEL1,ANXA4,ARF3,ARMCX1,ARPC5,ATF7IP,ATP13A2,ATP2B2,BASP1,BICD1,CALML4,CAPG,CCDC68,CDC42SE1,CDHR5,CIB2,CMTM3,DPYSL2,EML3,FRYL,GABARAPL2,GDE1,GMIP,GYG1,HACD3,HAP1,HOMER3,HSBP1,HSF2,IFITM1,IQSEC1,KALRN,KCNQ4,KCTD15,KLF3,KLHL28,KMT2A,KRT222,LMTK2,LZTS2,MADD,MARCH2,MGST3,MTMR11,MYADM,NARF,NDUFAF3,NPTN,NSF,NUDT14,OMD,OTUD7B,P2RX1,PDE9A,PDPK1,PHLDA1,PLEK,PNPLA6,PPARG,PRCP,RAB4B,RILPL2,S100A1,SCAND1,SFXN3,SIAE,SIK1,SIRT5,SLC18A3,SLC26A2,SMUG1,STAT2,STK38,STK40,STX3,TAS1R3,TFPI2,TMEM160,TMEM51,TTLL7,USPL1,VAMP8,WDFY2,WDR7,ZFP512B
Colon.S19a.epithelial.best4_enterocytes	BEST4,CA4,CAR2,CAR7,CEACAM3,CKB,CLDN3,CLDN4,CLDN7,CYSTM1,EPCAM,ETHE1,FABP1,FXYD3,HSPB1,ID1,ITM2C,KRT18,KRT19,KRT20,KRT8,LGALS3,LGALS4,LYPD8,MT2A,OTOP2,PIGR,PRSS3,S100A10,S100A6,SDCBP2,SPIB,SPINT2,SRI,TMEM54,TSPAN1
Colon.S19a.epithelial.cycling_ta	AGR2,CLDN7,FABP5,GPX2,HMGB2,MGST1,PIGR,PTTG1,REG1A,STMN1,TSPAN8,TUBB5
Colon.S19a.epithelial.e.absorptive	AGPAT2,ANPEP,AOC1,AQP8,CA4,CAR2,CDA,CDHR5,CEACAM1,CEACAM3,CLCA4,CLDN23,CLDN3,CLDN4,CLDN7,CYSTM1,ELF3,EMP1,EPCAM,FABP1,FXYD3,GPA33,HIST1H1C,HPGD,HSD17B2,IFI27,ITM2C,KRT18,KRT19,KRT20,KRT8,LGALS3,LGALS4,LYPD8,MALL,MDK,MISP,MS4A12,MUC13,PKIB,PLAC8,PRAP1,PRSS3,S100A10,S100A6,SDCBP2,SLC26A3,SLC51B,SMIM22,SRI,TMEM54,TRIM31,TSPAN1
Colon.S19a.epithelial.e.absorptive_all	ANPEP,AQP8,CA4,CAR1,CAR2,CKB,CLDN3,CLDN4,CLDN7,EPCAM,ETHE1,FABP1,FXYD3,IFI27,KRT19,KRT20,KRT8,LGALS3,LGALS4,LYPD8,MS4A12,PIGR,PLAC8,PRAP1,S100A6,SDCBP2,SLC26A3,SMIM22,SRI,TMEM54,TSPAN1
Colon.S19a.epithelial.e.epithelial	AGR2,ANPEP,AQP8,CA4,CAR1,CAR2,CD9,CKB,CLDN3,CLDN4,CLDN7,ELF3,EPCAM,FABP1,FCGBP,FXYD3,IFI27,KRT18,KRT19,KRT20,KRT8,LGALS3,LGALS4,LYPD8,MS4A12,PIGR,SDCBP2,SLC26A3,SMIM22,SPINT2,TFF3,TSPAN1,ZG16
Colon.S19a.epithelial.e.immature_enterocytes	ANPEP,AQP8,CA4,CAR1,CAR2,CDHR5,CEACAM3,CKB,CLDN3,CLDN4,CLDN7,CYSTM1,ETHE1,FABP1,FXYD3,IFI27,KRT18,KRT19,KRT20,KRT8,LGALS3,LGALS4,MS4A12,PIGR,PLAC8,PRAP1,S100A6,SDCBP2,SELENBP1,SLC26A2,SLC26A3,SLC51B,SMIM22,SPINT2,SRI,TMEM54,TSPAN1
Colon.S19a.epithelial.e.secretory	CEACAM3,CLDN3,CLDN4,CLDN7,ELF3,FAM3D,FCGBP,FXYD3,GSN,IFI27,ITM2C,KRT18,KRT8,LYPD8,PLAC8,S100A6,SMIM22,SPINT2,TFF1,TFF3,TSPAN1,ZG16
Colon.S19a.epithelial.e.secretory_all	AGR2,CLDN3,CLDN7,COX5B,EPCAM,FAM3D,FCGBP,FXYD3,ITLN1,KLK1,KRT18,REP15,RNASE1,S100A6,SMIM22,SPINK4,TFF3,ZG16
Colon.S19a.epithelial.enterocyte_progenitors	ATP5F1B,ATP5MC3,BSG,CAR1,CAR2,CHCHD10,CKB,COX5A,COX5B,COX6C,CYSTM1,EPCAM,ETHE1,FABP1,FXYD3,HMGCS2,IFI27,ITM2C,KRT19,KRT8,LGALS3,LGALS4,MT2A,NDUFA1,PIGR,S100A10,S100A6,SELENBP1,SLC25A5,SLC26A2,SLC26A3,SRI,TMEM54,TSPAN1,TXN1,UQCRQ
Colon.S19a.epithelial.enterocytes	ANPEP,AOC1,APOBEC3,AQP8,ARL14,ASS1,CA4,CAR2,CDA,CDHR5,CEACAM1,CEACAM3,CFDP1,CLCA4,CLDN23,CLDN3,CLDN4,CLDN7,CST3,CYSTM1,DHRS9,ELF3,EMP1,EPCAM,FABP1,FXYD3,GCNT3,GPA33,GPRC5A,HIST1H1C,HPGD,HSD17B2,IFI27,IFNGR2,ISG15,ISG20,ITM2C,KRT18,KRT20,KRT8,LGALS3,LYPD8,MALL,MEP1A,MISP,MS4A12,MUC13,NLN,OAS1A,PEX26,PIGR,PKIB,PLAC8,PLAUR,PPP1R14D,PRAP1,PRSS3,RETSAT,RHOC,S100A6,SDCBP2,SELENOP,SERINC2,SFN,SLC26A3,SLC51A,SLC51B,SLC6A8,SLC9A3R1,SMIM22,SPATS2L,SPINT2,SRI,SULT1C3,TMEM171,TMEM37,TMEM45B,TMEM54,TMIGD1,TMPRSS2,TP53INP2,TRIM31,TSPAN1,VAMP8
Colon.S19a.epithelial.enteroendocrine	PYY
Colon.S19a.epithelial.goblet	AMN,CDHR5,CEACAM3,CFDP1,CKB,CLDN3,CLDN4,CLDN7,CLTB,ELF3,ENTPD8,FAM3D,FCGBP,FXYD3,GSN,HIST1H1C,IFI27,ISG20,ITM2C,KRT18,LGALS4,LYPD8,MUC1,MUC13,PIGR,PLAC8,REP15,RHOC,S100A6,SDCBP2,SERPINA1,SMIM22,SPATS2L,SPINT2,TFF1,TFF3,TMEM54,TRIM31,TSPAN1,VSIG2,ZG16
Colon.S19a.epithelial.immature_enterocytes_1	AGPAT2,AMN,ANPEP,AQP8,CA4,CDHR5,CEACAM3,CFDP1,CLCA4,CLDN3,CLDN4,CLDN7,CTSA,CYSTM1,ELF3,FABP1,FXYD3,HIST1H1C,IFI27,KRT18,KRT8,LGALS3,LYPD8,MISP,MS4A12,PIGR,PKIB,PLAC8,PRAP1,PRSS3,RHOC,SDCBP2,SFN,SLC26A3,SMIM22,SPINT2,SRI,TMEM54,TRIM31,TSPAN1
Colon.S19a.epithelial.immature_enterocytes_2	AGPAT2,AKR1B10,AMN,ANPEP,AQP8,CAR1,CAR2,CD9,CDHR5,CEACAM1,CEACAM3,CHP2,CKB,CLDN3,CLDN7,CYSTM1,EPCAM,ETHE1,FABP1,FAM3D,FLNB,FXYD3,GCNT3,HSD17B2,IFI27,ITM2C,KRT18,KRT19,KRT20,KRT8,LGALS3,LGALS4,LYPD8,MALL,MGLL,MISP,MS4A12,NDRG1,PIGR,PKIB,PLAC8,PRAP1,PRSS3,S100A10,S100A6,SELENBP1,SLC25A5,SLC26A2,SLC26A3,SLC51B,SMIM22,SRI,SULT1A1,TMEM54,TSPAN1,TSPAN8,TST,UQCRQ
Colon.S19a.epithelial.immature_goblet	AGR2,COX5A,COX5B,COX6C,CST3,EPCAM,FAM3D,FCGBP,ITLN1,KLK1,KRT18,LGALS4,LRRC26,PRDX5,REP15,RETNLB,RNASE1,S100A6,SERPINA1,SPINK1,SPINK4,TFF3,TMSB10,TPSG1,UQCR10,UQCRH,WFDC2,ZG16
Colon.S19a.epithelial.secretory_ta	AGR2,ATP5MC1,ATP5ME,CHCHD10,CLDN3,CLDN4,CLDN7,COX5B,COX6C,CST3,ELF3,EPCAM,FAM3D,FCGBP,GSTP1,KLK1,KRT18,NBEAL1,PIGR,PRDX5,RNASE1,SMIM22,SPINT2,TFF3,TMEM141,TMSB10,TXN1,UQCR10,UQCRH,UQCRQ
Colon.S19a.epithelial.stem	ASCL2,C1QBP,CD9,CLDN3,COX4I1,COX5A,GPX2,H3F3A,HNRNPA1,IMPDH2,LDHB,LEFTY1,MARCKSL1,PIGR,PRDX5,SLC25A6,TMSB10,TXN1,UQCRH
Colon.S19a.epithelial.ta_1	ATP5MC1,ATP5MC3,CLDN7,COX4I1,COX5B,COX6C,EPCAM,KRT18,LGALS4,PIGR,PRDX5,TMSB10,TXN1
Colon.S19a.epithelial.ta_2	AGR2,ATP5F1D,ATP5IF1,ATP5MC1,ATP5MC3,ATP5ME,ATP5MF,CAR2,CD9,CHCHD10,COX4I1,COX5A,COX5B,COX6A1,COX6B1,COX6C,COX7C,COX8A,CYC1,DBI,ELF3,EPCAM,ETHE1,FAM162A,HINT1,HMGCS2,LGALS3,LGALS4,MGST1,MGST3,NDUFA1,NDUFS5,PIGR,S100A10,S100A6,SELENBP1,SLC25A5,SMIM22,SRI,TMEM141,TMEM54,TMSB10,TSPO,TXN1,UGT2B17,UQCR10,UQCRFS1,UQCRH,UQCRQ
Colon.S19a.epithelial.tuft	ALOX5,ALOX5AP,ANXA13,ATP2A3,ATP5IF1,AVIL,AZGP1,BIK,BMX,CST3,EIF1B,ELF3,FYB1,HCK,IL17RB,KRT18,KRT8,LRMP,MARCKSL1,MATK,PLCG2,PPDPF,PTGS1,PTPN18,S100A6,SPIB,TPM1
Colon.S19a.immune.b.bcells	BTG2,CD27,CD53,CD74,CYTIP,DERL3,EVI2B,HERPUD1,ISG20,JCHAIN,MZB1,PTPRCAP,RGS1,RGS2,SEC11C,TSC22D3,XBP1,YPEL5
Colon.S19a.immune.cd4_activated_fos-hi	ANXA1,ARHGDIB,ARPC1B,BTG1,CALM1,CCL5,CD48,CD52,CD69,CD7,CKLF,CORO1A,CREM,CST7,CXCR4,DDIT4,DDX5,DNAJA1,DNAJB1,DUSP1,DUSP2,EEF1A1,EIF1,FOS,FOSB,FXYD5,GPSM3,H3F3B,HOPX,HSPA8,ID2,IL2RG,JUNB,KLF6,MYL12A,NR4A2,PTMA,RAC2,RGCC,RGS1,RGS2,S100A4,SARAF,SH3BGRL3,SRGN,TAGAP,TMSB4X,TNFAIP3,TSC22D3,YPEL5,ZFP36,ZFP36L2
Colon.S19a.immune.cd4_activated_fos-lo	ALOX5AP,ANXA1,ARHGDIB,ARPC1B,BTG1,CALM1,CCL5,CD2,CD3D,CD3E,CD48,CD52,CREM,CXCR4,DDX5,EEF1A1,EIF1,EMP3,FXYD5,GMFG,GPSM3,HNRNPA1,HSPA8,IL2RG,LAPTM5,LDHB,LTB,MYL12A,NPM1,PABPC1,RGCC,S100A4,SARAF,SH3BGRL3,TMSB4X,TNFAIP3,TSC22D3,VIM,YPEL5,ZFP36L2
Colon.S19a.immune.cd4_memory	ANXA1,ARHGDIB,BTG1,CD37,CD3D,CD52,CD7,CXCR4,EEF1A1,EEF1D,EIF1,FXYD5,GPR183,JUNB,LCK,LDHB,MYL12A,NPM1,PABPC1,PTPRCAP,RACK1,RGCC,SARAF,TMSB4X,TSC22D3,YPEL5,ZFP36L2
Colon.S19a.immune.cd4_pd1	ARHGDIB,ARPC1B,COTL1,FXYD5,GPSM3,GYPC,ITM2A,PTPRCAP,UCP2
Colon.S19a.immune.cd69_mast	ALOX5AP,ANXA1,ARHGDIB,BTG2,CAPG,CD63,CD69,CD9,DDX5,DNAJA1,DNAJB1,DUSP1,DYNLL1,EGR1,EIF1,EMP3,FOS,FOSB,FTH1,GLUL,H3F3B,HPGD,HSP90AB1,HSPA1B,IER2,JUN,JUNB,LAPTM4A,LMNA,LTC4S,MAOB,MIR24-2,NFKBIA,NFKBIZ,PPP1R15A,PTMA,S100A4,SAMSN1,SDCBP,SRGN,STMN1,TPSAB1,TYROBP,UBB,VIM,VWA5A
Colon.S19a.immune.cd69neg_mast	ALOX5AP,BTK,CAPG,GLUL,HPGD,LTC4S,MAOB,NSMCE1,SAMSN1,TPSAB1,TSC22D1,VWA5A
Colon.S19a.immune.cd8_iels	ABI3,ACAP1,ACTB,ARHGDIB,ARPC1B,ARPC2,B2M,CCL4,CCL5,CD3D,CD3E,CD48,CD52,CD53,CD7,CD8A,CKLF,CORO1A,COTL1,CTSW,CYTIP,EVL,FCER1G,GYPC,GZMA,HCST,HOPX,ID2,IFITM2,IL2RG,KLRD1,LCK,LIMD2,LSP1,PTPRCAP,RAC2,RGS1,SEPT1,SH3BGRL3,TBC1D10C,TMSB4X
Colon.S19a.immune.cd8_il17	ACTB,ARHGDIB,ARPC1B,CD2,CD3D,CD52,CD53,CKLF,CORO1A,GMFG,GPSM3,ID2,IL2RG,ITM2A,LTB,PTPRCAP,RGS1,S100A4,SEPT1,SH3BGRL3
Colon.S19a.immune.cd8_lp	ACTB,ANXA1,ARHGDIB,ARPC1B,ARPC2,B2M,BTG1,CCL4,CCL5,CD37,CD3D,CD48,CD52,CD53,CD69,CD8B,CORO1A,CREM,CST7,CXCR4,DNAJA1,DUSP2,EVL,GMFG,GPSM3,GZMM,HCST,ID2,IL2RG,JUNB,LTB,MYL12A,NKG7,NR4A2,PSMB9,PTPRC,PTPRCAP,RAC2,RGCC,RGS1,S100A4,SARAF,SH3BGRL3,SRGN,TMSB4X,TSC22D3,YPEL5,ZFP36,ZFP36L2
Colon.S19a.immune.cycling_b	EAF2,H2AFZ,IGHM,MZB1,UBE2J1
Colon.S19a.immune.cycling_monocytes	ACP5,AIF1,AKR1B1,C1QA,C1QB,C1QC,CCL3,CD14,CD68,CD74,COTL1,CREG1,CST3,CTSH,GLUL,GPX1,H2AFZ,HMGB2,LGALS1,LYZ2,NCF4,PLAUR,PPT1,RGS10,RNASE6,STMN1,TUBA1B,TYROBP
Colon.S19a.immune.cycling_t	CD7,CORO1A,COTL1,CTSW,GZMA,HMGB2,HMGN2,RAC2,STMN1,TUBB5
Colon.S19a.immune.dc1	BID,CD74,CLEC9A,COTL1,CPVL,CST3,DNASE1L3,IRF8,LGALS2,LYZ2,PPT1,SGK1,SNX3,SPI1
Colon.S19a.immune.dc2	ATF3,CD74,CLEC10A,COTL1,CPVL,CST3,CTSH,FCER1A,FCGR2B,FGL2,GPR183,GPX1,IFI30,IL1B,INSIG1,LAPTM5,LGALS2,LSP1,LST1,LYZ2,PLAUR,PPT1,RGS2,RNASET2,SAT1,SGK1,SPI1,SRGN,STX11,TYMP
Colon.S19a.immune.follicular	ARHGDIB,BTG1,CD37,CD53,CD74,CD79B,CD83,CXCR4,CYBA,CYTIP,EEF1B2,HERPUD1,IGHM,JCHAIN,LAPTM5,LTB,NPM1,RGS2,VPREB3
Colon.S19a.immune.gc	CD37,CD40,CD53,CD74,CD79B,CORO1A,EAF2,EZR,FCRLA,HVCN1,IRF8,ISG20,LAPTM5,LIMD2,LTB,MARCKSL1,NCF1,RHOH,UBE2J1,UCP2
Colon.S19a.immune.i.immune	ARHGDIB,ARPC1B,ARPC2,CCL5,CD3D,CD3E,CD52,CD69,CD7,CD74,CORO1A,CXCR4,CYBA,EVL,GZMA,HCST,HOPX,LAPTM5,LCK,LTB,NKG7,PTPRCAP,RAC2,RGCC,RGS1,SRGN,TSC22D3
Colon.S19a.immune.i.lymphoid	ARHGDIB,BTG1,CCL5,CD3D,CD3E,CD52,CD7,CORO1A,CXCR4,EVL,GMFG,GZMA,HCST,HOPX,IL2RG,LCK,LSP1,LTB,NKG7,PTPRCAP,RAC2,SARAF,SRGN,TSC22D3
Colon.S19a.immune.ilcs	CD69,CD83,DUSP2,FXYD5,ID2,IL4I1,IL7R,LST1,LTB,MIR24-2,NFKBIA,NR4A2,TNFAIP3,TNFRSF18,ZFP36L1
Colon.S19a.immune.inflammatory_monocytes	CD74,COTL1,CST3,CTSH,CTSS,FTL1,G0S2,GPX1,LGALS2,LST1,LYZ2,NPC2,PLAUR,PSAP,S100A11,S100A4,S100A9,SAT1,SOD2,SRGN,TIMP1,TYMP,TYROBP
Colon.S19a.immune.m.dcs	ABI3,ACTB,ARPC1B,CD74,CLEC10A,COTL1,CPVL,CST3,CTSH,FCER1A,FCER1G,FCGR2B,FGL2,GPR183,GPX1,HCK,IGSF6,INSIG1,LAPTM5,LGALS2,LSP1,LYZ2,MIR142,MS4A7,PLAUR,PPT1,PYCARD,RGS10,RGS2,RNASET2,SAT1,SGK1,SRGN,STX11,TYMP
Colon.S19a.immune.m.mast	ADRB2,ALOX5AP,ANXA1,ARHGDIB,BTG2,CAPG,CD63,CD69,CD9,DDX5,DNAJA1,DNAJB1,DUSP1,EGR1,EMP3,FOSB,FTH1,FTL1,GATA2,GLUL,H3F3B,HPGD,HSP90AB1,HSPA1B,IER2,JUN,JUNB,LAPTM4A,LMNA,LTC4S,MAOB,MIR24-2,NFKBIA,PPP1R15A,PTMA,S100A4,SAMSN1,SRGN,STMN1,TPSAB1,TYROBP,UBB,VIM,VWA5A,YBX1
Colon.S19a.immune.m.monocytes	ACP5,AIF1,AP2S1,APOC1,C1QA,C1QB,C1QC,CCL3,CD14,CD74,COTL1,CPVL,CST3,CTSB,CTSH,DNASE1L3,FCER1A,FCER1G,FGL2,GPX1,IL1B,LGALS1,LGMN,LST1,LYZ2,MS4A6A,MS4A7,NCF1,NCF4,NPC2,PLAUR,PSAP,RGS10,RGS2,RNASE6,RNASET2,SAT1,SPI1,SRGN,TYMP,TYROBP,UCP2
Colon.S19a.immune.m.myeloid	ACP5,AIF1,ANXA1,ARHGDIB,C1QA,C1QB,C1QC,CCL3,CD74,COTL1,CTSG,DNASE1L3,FCER1A,FCER1G,GLUL,GPX1,LGALS1,LST1,LYZ2,MS4A6A,NPC2,PLAUR,PSAP,RGS10,SRGN,TPSAB1,TYMP,TYROBP
Colon.S19a.immune.macrophages	ACP5,AIF1,AP2S1,APOC1,C1QA,C1QB,C1QC,CCL3,CD14,CD74,COTL1,CST3,CTSB,CTSC,CTSD,CTSZ,DNASE1L3,FCER1G,FGL2,FTL1,GLUL,GPNMB,GPX1,IGSF6,LAPTM5,LGALS1,LGMN,LIPA,LYZ2,MS4A4A,MS4A6A,MS4A7,NCF4,NPC2,PLAUR,PLD3,PSAP,RGS10,RNASE1,RNASE6,SAT1,SELENOP,SLC40A1,TYMP,TYROBP,UCP2
Colon.S19a.immune.mt-hi	ARHGDIB,BTG1,CD3E,CD7,EVL,GIMAP7,PTPRCAP
Colon.S19a.immune.nks	ACTB,ARHGDIB,BTG1,CCL3,CCL4,CCL5,CD247,CD69,CD7,CLIC3,CORO1A,CST7,CTSW,DUSP1,DUSP2,EVL,GZMA,GZMB,GZMM,H3F3B,HCST,HOPX,ID2,IFITM2,IL2RB,IL2RG,ITGB2,KLRD1,MATK,MYL12A,NKG7,NR4A2,PFN1,PRF1,PTPRCAP,RAC2,RGCC,RGS1,SRGN,TMSB4X,XCL1,YPEL5,ZFP36,ZFP36L2
Colon.S19a.immune.plasma	ANKRD37,BTG2,CCR10,CD27,CYBA,CYTIP,DERL3,DNAJB9,DUSP5,EAF2,EMP3,EVI2B,GNG7,GYPC,HERPUD1,HSP90B1,IGHM,IL2RG,ISG20,JCHAIN,MANF,MZB1,NUCB2,PDIA4,PIM2,PLPP5,PRDX4,RGCC,RGS1,RGS2,SDF2L1,SEC11C,SPCS1,SPCS2,SPCS3,SSR3,SSR4,TENT5C,TNFRSF17,TRAM1,TSC22D3,XBP1,YPEL5
Colon.S19a.immune.Tcell.cd4	ANXA1,ARHGDIB,ARPC1B,B2M,BTG1,CCL5,CD37,CD48,CD52,CD69,CD7,CORO1A,CREM,CXCR4,DDX5,DUSP2,EVL,FXYD5,GIMAP7,GMFG,GPR183,GPSM3,HSPA8,IL2RG,JUNB,LTB,MYL12A,NPM1,PTPRCAP,RAC2,RGCC,RGS1,S100A4,SAMSN1,SARAF,SH3BGRL3,SRGN,TMSB4X,TSC22D3,YPEL5,ZFP36L2
